Year,Sum of IndicatorValue,AggregationLabel,IndicatorName,Gender,Ethnicity,AgeGrp,IMD,Locality,Sum of LowerCI95,Sum of UpperCI95,ICB
2018,4.32,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Mixed,40-64 yrs,Q4,NULL,2.23,7.54,BSOL ICB
2018,0,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Mixed,40-64 yrs,Q5,NULL,0,0,BSOL ICB
2018,11.7,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,NULL,11.6,11.8,BSOL ICB
2018,12.9,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,NULL,12.7,13,BSOL ICB
2018,9.58,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q2,NULL,9.26,9.91,BSOL ICB
2018,6.74,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q3,NULL,6.35,7.15,BSOL ICB
2018,5.37,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q4,NULL,5.02,5.73,BSOL ICB
2018,4,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q5,NULL,3.41,4.67,BSOL ICB
2018,10.8,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Other,40-64 yrs,NULL,NULL,10.5,11.2,BSOL ICB
2018,11.4,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Other,40-64 yrs,Q1,NULL,10.9,11.8,BSOL ICB
2018,9.58,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Other,40-64 yrs,Q2,NULL,8.53,10.72,BSOL ICB
2018,8.22,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Other,40-64 yrs,Q3,NULL,6.73,9.95,BSOL ICB
2018,6.01,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Other,40-64 yrs,Q4,NULL,4.43,7.97,BSOL ICB
2018,3.33,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Other,40-64 yrs,Q5,NULL,1.22,7.26,BSOL ICB
2018,20.3,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Pakistani,40-64 yrs,NULL,NULL,19.9,20.7,BSOL ICB
2018,20.8,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Pakistani,40-64 yrs,Q1,NULL,20.4,21.3,BSOL ICB
2018,14.5,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Pakistani,40-64 yrs,Q2,NULL,12.8,16.3,BSOL ICB
2018,11.2,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Pakistani,40-64 yrs,Q3,NULL,9.2,13.4,BSOL ICB
2018,9.17,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Pakistani,40-64 yrs,Q4,NULL,6.27,12.94,BSOL ICB
2018,3.39,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Pakistani,40-64 yrs,Q5,NULL,0.41,12.25,BSOL ICB
2018,8.09,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,White British,40-64 yrs,NULL,NULL,7.96,8.23,BSOL ICB
2018,9.07,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,White British,40-64 yrs,Q1,NULL,8.9,9.24,BSOL ICB
2018,6.61,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,White British,40-64 yrs,Q2,NULL,6.25,6.99,BSOL ICB
2018,5.4,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,White British,40-64 yrs,Q3,NULL,4.96,5.86,BSOL ICB
2018,4.75,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,White British,40-64 yrs,Q4,NULL,4.39,5.14,BSOL ICB
2018,3.86,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,White British,40-64 yrs,Q5,NULL,3.22,4.59,BSOL ICB
2018,9.56,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,White other,40-64 yrs,NULL,NULL,9.02,10.12,BSOL ICB
2018,10.5,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,White other,40-64 yrs,Q1,NULL,9.9,11.2,BSOL ICB
2018,6.52,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,White other,40-64 yrs,Q2,NULL,5.31,7.93,BSOL ICB
2018,5.53,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,White other,40-64 yrs,Q3,NULL,3.83,7.73,BSOL ICB
2018,5.16,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,White other,40-64 yrs,Q4,NULL,3.24,7.82,BSOL ICB
2018,4.76,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,White other,40-64 yrs,Q5,NULL,1.3,12.19,BSOL ICB
2019,47.5,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Bangladeshi,40-64 yrs,NULL,NULL,46.3,48.8,BSOL ICB
2019,48.2,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Bangladeshi,40-64 yrs,Q1,NULL,46.9,49.5,BSOL ICB
2019,43.6,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Bangladeshi,40-64 yrs,Q2,NULL,38.8,48.8,BSOL ICB
2019,29.3,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Bangladeshi,40-64 yrs,Q3,NULL,20.1,41.8,BSOL ICB
2019,16.18,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Bangladeshi,40-64 yrs,Q4,NULL,9.09,28.63,BSOL ICB
2019,5.45,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Bangladeshi,40-64 yrs,Q5,NULL,1.12,15.94,BSOL ICB
2019,24.7,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Black African,40-64 yrs,NULL,NULL,23.9,25.4,BSOL ICB
2019,25.4,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Black African,40-64 yrs,Q1,NULL,24.5,26.2,BSOL ICB
2019,20.34,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Black African,40-64 yrs,Q2,NULL,17.880000000000003,22.93,BSOL ICB
2019,17.520000000000003,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Black African,40-64 yrs,Q3,NULL,13.18,23.06,BSOL ICB
2019,13.44,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Black African,40-64 yrs,Q4,NULL,7.89,22.24,BSOL ICB
2019,0.53,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Black African,40-64 yrs,Q5,NULL,0.01,2.93,BSOL ICB
2019,28.1,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Black Caribbean,40-64 yrs,NULL,NULL,27.200000000000003,28.9,BSOL ICB
2019,29.6,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Black Caribbean,40-64 yrs,Q1,NULL,28.7,30.5,BSOL ICB
2019,22.6,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Black Caribbean,40-64 yrs,Q2,NULL,20.6,24.700000000000003,BSOL ICB
2019,15.419999999999998,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Black Caribbean,40-64 yrs,Q3,NULL,11.780000000000001,20,BSOL ICB
2019,19.1,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Black Caribbean,40-64 yrs,Q4,NULL,14.8,24.43,BSOL ICB
2019,13.42,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Black Caribbean,40-64 yrs,Q5,NULL,6.92,24.68,BSOL ICB
2019,39.400000000000006,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Indian,40-64 yrs,NULL,NULL,38.599999999999994,40.3,BSOL ICB
2019,43.3,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Indian,40-64 yrs,Q1,NULL,42.2,44.400000000000006,BSOL ICB
2019,40,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Indian,40-64 yrs,Q2,NULL,38.2,42,BSOL ICB
2019,24.3,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Indian,40-64 yrs,Q3,NULL,22,26.799999999999997,BSOL ICB
2019,20.880000000000003,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Indian,40-64 yrs,Q4,NULL,18.439999999999998,23.549999999999997,BSOL ICB
2019,14.29,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Indian,40-64 yrs,Q5,NULL,10.129999999999999,19.84,BSOL ICB
2019,20.060000000000002,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Mixed,40-64 yrs,NULL,NULL,19.09,21.060000000000002,BSOL ICB
2019,21.4,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Mixed,40-64 yrs,Q1,NULL,20.3,22.6,BSOL ICB
2019,17.71,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Mixed,40-64 yrs,Q2,NULL,15,20.85,BSOL ICB
2019,11.07,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Mixed,40-64 yrs,Q3,NULL,7.99,15.14,BSOL ICB
2019,9.07,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Mixed,40-64 yrs,Q4,NULL,5.96,13.52,BSOL ICB
2019,13.89,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Mixed,40-64 yrs,Q5,NULL,5.33,33.82,BSOL ICB
2019,25.200000000000003,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,NULL,25,25.3,BSOL ICB
2019,27.7,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,NULL,27.5,28,BSOL ICB
2019,20.020000000000003,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q2,NULL,19.5,20.450000000000003,BSOL ICB
2019,14.2,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q3,NULL,13.620000000000001,14.8,BSOL ICB
2019,11.19,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q4,NULL,10.670000000000002,11.73,BSOL ICB
2019,8.36,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q5,NULL,7.49,9.33,BSOL ICB
2019,25.1,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Other,40-64 yrs,NULL,NULL,24.5,25.6,BSOL ICB
2019,26.1,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Other,40-64 yrs,Q1,NULL,25.4,26.799999999999997,BSOL ICB
2019,22.6,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Other,40-64 yrs,Q2,NULL,20.9,24.299999999999997,BSOL ICB
2019,19.91,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Other,40-64 yrs,Q3,NULL,17.52,22.630000000000003,BSOL ICB
2019,15.39,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Other,40-64 yrs,Q4,NULL,12.82,18.43,BSOL ICB
2019,8.45,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Other,40-64 yrs,Q5,NULL,5.12,13.93,BSOL ICB
2019,44.3,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Pakistani,40-64 yrs,NULL,NULL,43.7,44.9,BSOL ICB
2019,45.400000000000006,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Pakistani,40-64 yrs,Q1,NULL,44.8,46.1,BSOL ICB
2019,33.7,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Pakistani,40-64 yrs,Q2,NULL,31.099999999999998,36.400000000000006,BSOL ICB
2019,26.2,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Pakistani,40-64 yrs,Q3,NULL,23.2,29.5,BSOL ICB
2019,22.299999999999997,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Pakistani,40-64 yrs,Q4,NULL,17.7,28.1,BSOL ICB
2019,11.52,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Pakistani,40-64 yrs,Q5,NULL,4.93,24.92,BSOL ICB
2019,16.33,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,White British,40-64 yrs,NULL,NULL,16.130000000000003,16.53,BSOL ICB
2019,18.43,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,White British,40-64 yrs,Q1,NULL,18.18,18.68,BSOL ICB
2019,12.9,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,White British,40-64 yrs,Q2,NULL,12.379999999999999,13.43,BSOL ICB
2019,10.52,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,White British,40-64 yrs,Q3,NULL,9.899999999999999,11.18,BSOL ICB
2019,9.379999999999999,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,White British,40-64 yrs,Q4,NULL,8.84,9.940000000000001,BSOL ICB
2019,7.5600000000000005,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,White British,40-64 yrs,Q5,NULL,6.640000000000001,8.58,BSOL ICB
2019,22.200000000000003,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,White other,40-64 yrs,NULL,NULL,21.4,23.1,BSOL ICB
2019,24.3,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,White other,40-64 yrs,Q1,NULL,23.299999999999997,25.4,BSOL ICB
2019,15.370000000000001,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,White other,40-64 yrs,Q2,NULL,13.469999999999999,17.509999999999998,BSOL ICB
2019,13.370000000000001,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,White other,40-64 yrs,Q3,NULL,10.64,16.68,BSOL ICB
2019,13,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,White other,40-64 yrs,Q4,NULL,9.82,17.049999999999997,BSOL ICB
2019,15.469999999999999,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,White other,40-64 yrs,Q5,NULL,8.17,27.37,BSOL ICB
2020,48.400000000000006,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Bangladeshi,40-64 yrs,NULL,NULL,47,49.8,BSOL ICB
2020,49,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Bangladeshi,40-64 yrs,Q1,NULL,47.599999999999994,50.6,BSOL ICB
2020,45,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Bangladeshi,40-64 yrs,Q2,NULL,39.6,51,BSOL ICB
2020,29.200000000000003,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Bangladeshi,40-64 yrs,Q3,NULL,19.299999999999997,42.8,BSOL ICB
2020,20.59,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Bangladeshi,40-64 yrs,Q4,NULL,10.86,36.06,BSOL ICB
2020,6.06,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Bangladeshi,40-64 yrs,Q5,NULL,0.73,21.89,BSOL ICB
2020,25.6,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Black African,40-64 yrs,NULL,NULL,24.799999999999997,26.5,BSOL ICB
2020,26.2,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Black African,40-64 yrs,Q1,NULL,25.3,27.2,BSOL ICB
2020,22.700000000000003,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Black African,40-64 yrs,Q2,NULL,19.799999999999997,25.9,BSOL ICB
2020,19,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Black African,40-64 yrs,Q3,NULL,13.99,25.34,BSOL ICB
2020,14,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Black African,40-64 yrs,Q4,NULL,7.66,23.92,BSOL ICB
2020,0,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Black African,40-64 yrs,Q5,NULL,0,0,BSOL ICB
2020,28.2,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Black Caribbean,40-64 yrs,NULL,NULL,27.4,29.2,BSOL ICB
2020,29.700000000000003,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Black Caribbean,40-64 yrs,Q1,NULL,28.7,30.6,BSOL ICB
2020,23.200000000000003,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Black Caribbean,40-64 yrs,Q2,NULL,21.1,25.6,BSOL ICB
2020,16.54,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Black Caribbean,40-64 yrs,Q3,NULL,12.39,21.72,BSOL ICB
2020,19.68,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Black Caribbean,40-64 yrs,Q4,NULL,14.91,25.630000000000003,BSOL ICB
2020,13.01,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Black Caribbean,40-64 yrs,Q5,NULL,6,25.3,BSOL ICB
2020,39.1,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Indian,40-64 yrs,NULL,NULL,38.3,40.099999999999994,BSOL ICB
2020,43,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Indian,40-64 yrs,Q1,NULL,41.7,44.1,BSOL ICB
2020,39.7,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Indian,40-64 yrs,Q2,NULL,37.599999999999994,41.9,BSOL ICB
2020,24.5,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Indian,40-64 yrs,Q3,NULL,22,27.3,BSOL ICB
2020,21,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Indian,40-64 yrs,Q4,NULL,18.299999999999997,24,BSOL ICB
2020,14.16,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Indian,40-64 yrs,Q5,NULL,9.64,20.24,BSOL ICB
2020,20.35,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Mixed,40-64 yrs,NULL,NULL,19.27,21.46,BSOL ICB
2020,21.5,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Mixed,40-64 yrs,Q1,NULL,20.299999999999997,22.9,BSOL ICB
2020,19.17,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Mixed,40-64 yrs,Q2,NULL,16.04,22.759999999999998,BSOL ICB
2020,11.05,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Mixed,40-64 yrs,Q3,NULL,7.6899999999999995,15.51,BSOL ICB
2020,9.36,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Mixed,40-64 yrs,Q4,NULL,5.859999999999999,14.35,BSOL ICB
2020,16.66,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Mixed,40-64 yrs,Q5,NULL,5.53,40.17,BSOL ICB
2020,25.3,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,NULL,NULL,25,25.5,BSOL ICB
2020,27.799999999999997,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q1,NULL,27.6,28.1,BSOL ICB
2020,20.4,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q2,NULL,19.8,20.9,BSOL ICB
2020,14.27,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q3,NULL,13.64,14.940000000000001,BSOL ICB
2020,11.08,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q4,NULL,10.530000000000001,11.66,BSOL ICB
2020,8.19,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,NULL,40-64 yrs,Q5,NULL,7.25,9.23,BSOL ICB
2020,25.5,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Other,40-64 yrs,NULL,NULL,25,26.2,BSOL ICB
2020,26.6,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Other,40-64 yrs,Q1,NULL,25.9,27.3,BSOL ICB
2020,22.9,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Other,40-64 yrs,Q2,NULL,21.1,24.799999999999997,BSOL ICB
2020,20.9,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Other,40-64 yrs,Q3,NULL,18.2,23.9,BSOL ICB
2020,15.31,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Other,40-64 yrs,Q4,NULL,12.48,18.64,BSOL ICB
2020,8.34,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Other,40-64 yrs,Q5,NULL,4.65,14.41,BSOL ICB
2020,44.5,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Pakistani,40-64 yrs,NULL,NULL,43.9,45.2,BSOL ICB
2020,45.5,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Pakistani,40-64 yrs,Q1,NULL,44.9,46.3,BSOL ICB
2020,35.5,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Pakistani,40-64 yrs,Q2,NULL,32.6,38.599999999999994,BSOL ICB
2020,27,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Pakistani,40-64 yrs,Q3,NULL,23.700000000000003,30.700000000000003,BSOL ICB
2020,22.6,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Pakistani,40-64 yrs,Q4,NULL,17.4,28.8,BSOL ICB
2020,11.86,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Pakistani,40-64 yrs,Q5,NULL,4.55,26.7,BSOL ICB
2020,16.240000000000002,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,White British,40-64 yrs,NULL,NULL,16.02,16.46,BSOL ICB
2020,18.33,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,White British,40-64 yrs,Q1,NULL,18.060000000000002,18.6,BSOL ICB
2020,13.120000000000001,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,White British,40-64 yrs,Q2,NULL,12.55,13.71,BSOL ICB
2020,10.26,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,White British,40-64 yrs,Q3,NULL,9.6,10.969999999999999,BSOL ICB
2020,9.15,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,White British,40-64 yrs,Q4,NULL,8.57,9.76,BSOL ICB
2020,7.4,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,White British,40-64 yrs,Q5,NULL,6.4,8.5,BSOL ICB
2020,22.6,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,White other,40-64 yrs,NULL,NULL,21.8,23.6,BSOL ICB
2020,24.8,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,White other,40-64 yrs,Q1,NULL,23.6,25.9,BSOL ICB
2020,15.87,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,White other,40-64 yrs,Q2,NULL,13.739999999999998,18.27,BSOL ICB
2020,14.3,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,White other,40-64 yrs,Q3,NULL,11.190000000000001,18.08,BSOL ICB
2020,13.85,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,White other,40-64 yrs,Q4,NULL,10.219999999999999,18.439999999999998,BSOL ICB
2020,13.489999999999998,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,White other,40-64 yrs,Q5,NULL,6.25,25.86,BSOL ICB
2021,24.9,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Bangladeshi,40-64 yrs,NULL,NULL,24,25.8,BSOL ICB
2021,25.2,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Bangladeshi,40-64 yrs,Q1,NULL,24.2,26.1,BSOL ICB
2021,24.2,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Bangladeshi,40-64 yrs,Q2,NULL,20.6,28.1,BSOL ICB
2021,14,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Bangladeshi,40-64 yrs,Q3,NULL,8,22.8,BSOL ICB
2021,11,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Bangladeshi,40-64 yrs,Q4,NULL,4.7,21.6,BSOL ICB
2021,9.09,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Bangladeshi,40-64 yrs,Q5,NULL,0.23,50.65,BSOL ICB
2021,13.3,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Black African,40-64 yrs,NULL,NULL,12.8,13.9,BSOL ICB
2021,13.7,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Black African,40-64 yrs,Q1,NULL,13.1,14.3,BSOL ICB
2021,11.4,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Black African,40-64 yrs,Q2,NULL,9.6,13.4,BSOL ICB
2021,10.1,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Black African,40-64 yrs,Q3,NULL,6.9,14.3,BSOL ICB
2021,5.88,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Black African,40-64 yrs,Q4,NULL,2.37,12.12,BSOL ICB
2021,0,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Black African,40-64 yrs,Q5,NULL,0,0,BSOL ICB
2021,14.1,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Black Caribbean,40-64 yrs,NULL,NULL,13.6,14.7,BSOL ICB
2021,14.9,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Black Caribbean,40-64 yrs,Q1,NULL,14.3,15.6,BSOL ICB
2021,11.2,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Black Caribbean,40-64 yrs,Q2,NULL,9.8,12.6,BSOL ICB
2021,8.14,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Black Caribbean,40-64 yrs,Q3,NULL,5.57,11.5,BSOL ICB
2021,9.3,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Black Caribbean,40-64 yrs,Q4,NULL,6.4,13.06,BSOL ICB
2021,6.1,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Black Caribbean,40-64 yrs,Q5,NULL,1.98,14.23,BSOL ICB
2021,19.4,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Indian,40-64 yrs,NULL,NULL,18.8,20,BSOL ICB
2021,21.3,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Indian,40-64 yrs,Q1,NULL,20.5,22,BSOL ICB
2021,19.4,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Indian,40-64 yrs,Q2,NULL,18.1,20.8,BSOL ICB
2021,12.9,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Indian,40-64 yrs,Q3,NULL,11.2,14.7,BSOL ICB
2021,9.98,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Indian,40-64 yrs,Q4,NULL,8.34,11.85,BSOL ICB
2021,7.52,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Indian,40-64 yrs,Q5,NULL,4.59,11.61,BSOL ICB
2021,10.4,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Mixed,40-64 yrs,NULL,NULL,9.7,11.1,BSOL ICB
2021,11,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Mixed,40-64 yrs,Q1,NULL,10.2,11.8,BSOL ICB
2021,9.92,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Mixed,40-64 yrs,Q2,NULL,7.91,12.28,BSOL ICB
2021,5.88,Birmingham,Cardiovascular: Prevalance of diabetes type 2,Persons,Mixed,40-64 yrs,Q3,NULL,3.69,8.91,BSOL ICB
